pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_0871,Volume 2,154,,640,Law of Nature,626-650,,,,,<a href='/digital-beehive/index3/index_2220/'>Law of nature</a>,#item-eac38b0e4,,Entry: 640|Topic: Law of Nature|Index: Law of nature|#item-eac38b0e4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0621/911,4574,2785,312/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0621/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280631632,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0621/911,4574,600,180/250,/0/default.jpg",640. Law of Nature,<a href='/digital-beehive/toc/toc2_144/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0870/'>Observation</a>
num_0872,Volume 2,155,,641,the Shadow,626-650,,,807 [Delineation],,<a href='/digital-beehive/index4/index_3659/'>shadow</a>,#item-e817c28d3,,Entry: 641|Topic: the Shadow|Xref: 807 [Delineation]|Index: shadow|#item-e817c28d3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/410,259,2925,660/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579279953560,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/410,259,600,180/250,/0/default.jpg",641. the Shadow,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,"The point of reference for ""Delineation"" is unclear.",<a href='/digital-beehive/num3/num_0873/'>an umbrage</a>|<a href='/digital-beehive/num3/num_0874/'>mogshade</a>
num_0873,Volume 2,155,,641,an umbrage,626-650,,,,,<a href='/digital-beehive/index5/index_4355/'>umbrella</a>,#item-978ebe8c9,,Entry: 641|Topic: an umbrage|Index: umbrella|#item-978ebe8c9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/422,887,2845,226/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280099975,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/422,887,600,180/250,/0/default.jpg",641. an umbrage,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0872/'>the Shadow</a>|<a href='/digital-beehive/num3/num_0874/'>mogshade</a>
num_0874,Volume 2,155,,641,mogshade,626-650,,,,,<a href='/digital-beehive/index3/index_2607/'>mogshade</a>,#item-d22aa50c8,,Entry: 641|Topic: mogshade|Index: mogshade|#item-d22aa50c8,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/453,1120,2443,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280187453,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/453,1120,600,180/250,/0/default.jpg",641. mogshade,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0872/'>the Shadow</a>|<a href='/digital-beehive/num3/num_0873/'>an umbrage</a>
num_0875,Volume 2,155,,642,Ignorance,626-650,,,<a href='/digital-beehive/toc/toc2_346/'>1798 [the Ignorance]</a>,,<a href='/digital-beehive/index2/index_1232/'>elder</a>|<a href='/digital-beehive/index3/index_2009/'>ignorance</a>,#item-c11a40071,,Entry: 642|Topic: Ignorance|Xref: 1798 [the Ignorance]|Index: elder|Index: ignorance|#item-c11a40071,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/438,1225,2891,701/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280406956,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/438,1225,600,180/250,/0/default.jpg",642. Ignorance,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0876/'>To Draw</a>
num_0876,Volume 2,155,,642,To Draw,626-650,,,,,<a href='/digital-beehive/index1/index_1104/'>to draw</a>|<a href='/digital-beehive/index1/index_1107/'>Drawings of God</a>,#item-78504af5b,,Entry: 642|Topic: To Draw|Index: to draw|Index: Drawings of God|#item-78504af5b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/471,1837,2788,298/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280485583,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/471,1837,600,180/250,/0/default.jpg",642. To Draw,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0875/'>Ignorance</a>
num_0877,Volume 2,155,,643,Temporising,626-650,,,<a href='/digital-beehive/alpha2/alpha_0332/'>Flattery</a>|<a href='/digital-beehive/alpha4/alpha_0720/'>Politick</a>|<a href='/digital-beehive/num2/num_0455/'>377 [Popularity]</a>,,<a href='/digital-beehive/index5/index_4115/'>temporizing</a>|<a href='/digital-beehive/index5/index_4141/'>timeserving</a>,#item-ee2c00c72,,Entry: 643|Topic: Temporising|Xref: Flattery|Xref: Politick|Xref: 377 [Popularity]|Index: temporizing|Index: timeserving|#item-ee2c00c72,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/442,2104,2881,733/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280641921,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/442,2104,600,180/250,/0/default.jpg",643. Temporising,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,
num_0878,Volume 2,155,,644,"Conception, or Conceiving",626-650,,,<a href='/digital-beehive/toc/toc2_314/'>1597 [Generation]</a>,,<a href='/digital-beehive/index1/index_0803/'>conception</a>,#item-8390a2bda,,"Entry: 644|Topic: Conception, or Conceiving|Xref: 1597 [Generation]|Index: conception|#item-8390a2bda","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/449,2755,2811,229/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280744414,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/449,2755,600,180/250,/0/default.jpg","644. Conception, or Conceiving",<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0879/'>Corpulent</a>
num_0879,Volume 2,155,,644,Corpulent,626-650,,,,,<a href='/digital-beehive/index1/index_0851/'>corpulent</a>,#item-cfe776d88,,Entry: 644|Topic: Corpulent|Index: corpulent|#item-cfe776d88,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/475,3022,2802,230/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579280955939,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/475,3022,600,180/250,/0/default.jpg",644. Corpulent,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0878/'>Conception, or Conceiving</a>"
num_0880,Volume 2,155,,645,Pinch,626-650,,,<a href='/digital-beehive/alpha1/alpha_0209/'>Danger</a>|<a href='/digital-beehive/num3/num_0912/'>661 [Perplexity]</a>,,<a href='/digital-beehive/index4/index_2979/'>pinch</a>,#item-a9f7066a4,,Entry: 645|Topic: Pinch|Xref: Danger|Xref: 661 [Perplexity]|Index: pinch|#item-a9f7066a4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/461,3264,2877,420/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579281068811,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/461,3264,600,180/250,/0/default.jpg",645. Pinch,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0881/'>Intrigue</a>
num_0881,Volume 2,155,,645,Intrigue,626-650,,,,,<a href='/digital-beehive/index3/index_2036/'>intrigue</a>,#item-59c999eaa,,Entry: 645|Topic: Intrigue|Index: intrigue|#item-59c999eaa,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/409,3569,2920,427/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579281125915,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/409,3569,600,180/250,/0/default.jpg",645. Intrigue,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0880/'>Pinch</a>
num_0882,Volume 2,155,,646,Grace of God,626-650,,,<a href='/digital-beehive/toc/toc2_418/'>2420 [Grace of God]</a>,,<a href='/digital-beehive/index2/index_1652/'>Grace of God</a>,#item-da7384670,,Entry: 646|Topic: Grace of God|Xref: 2420 [Grace of God]|Index: Grace of God|#item-da7384670,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/475,4018,2872,990/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579281232986,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0622/475,4018,600,180/250,/0/default.jpg",646. Grace of God,<a href='/digital-beehive/toc/toc2_145/'>Full Page</a>,,
num_0883,Volume 2,156,,647,West-Jarsey,626-650,,,,,<a href='/digital-beehive/index3/index_1938/'>Jarsey</a>|<a href='/digital-beehive/index3/index_1961/'>Jersey</a>,#item-32fa62e5c,,Entry: 647|Topic: West-Jarsey|Index: Jarsey|Index: Jersey|#item-32fa62e5c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/928,256,2810,265/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290074661,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/928,256,600,180/250,/0/default.jpg",647. West-Jarsey,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0884/'>Yellow</a>|<a href='/digital-beehive/num3/num_0885/'>Cosmography</a>
num_0884,Volume 2,156,,647,Yellow,626-650,,,,,<a href='/digital-beehive/index5/index_4616/'>yellow</a>,#item-3656facd5,,Entry: 647|Topic: Yellow|Index: yellow|#item-3656facd5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/936,504,2767,216/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290159530,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/936,504,600,180/250,/0/default.jpg",647. Yellow,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0883/'>West-Jarsey</a>|<a href='/digital-beehive/num3/num_0885/'>Cosmography</a>
num_0885,Volume 2,156,,647,Cosmography,626-650,,,,,<a href='/digital-beehive/index1/index_0871/'>cosmography</a>,#item-8c2a2f6dc,,Entry: 647|Topic: Cosmography|Index: cosmography|#item-8c2a2f6dc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/936,686,2794,315/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290192079,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/936,686,600,180/250,/0/default.jpg",647. Cosmography,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0883/'>West-Jarsey</a>|<a href='/digital-beehive/num3/num_0884/'>Yellow</a>
num_0886,Volume 2,156,,648,Astrologer,626-650,,,<a href='/digital-beehive/toc/toc2_250/'>1283 [Astrology]</a>,,<a href='/digital-beehive/index1/index_0227/'>astrology</a>,#item-f0e2c1da6,,Entry: 648|Topic: Astrologer|Xref: 1283 [Astrology]|Index: astrology|#item-f0e2c1da6,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/877,1172,2862,660/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290404176,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/877,1172,600,180/250,/0/default.jpg",648. Astrologer,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0887/'>Irregular</a>|<a href='/digital-beehive/num3/num_0888/'>To Roll</a>
num_0887,Volume 2,156,,648,Irregular,626-650,,,<a href='/digital-beehive/alpha1/alpha_0247/'>Disorder</a>,,<a href='/digital-beehive/index3/index_2126/'>irregular</a>,#item-54ed31dc3,,Entry: 648|Topic: Irregular|Xref: Disorder|Index: irregular|#item-54ed31dc3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/916,1655,1970,200/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290516868,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/916,1655,600,180/250,/0/default.jpg",648. Irregular,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0886/'>Astrologer</a>|<a href='/digital-beehive/num3/num_0888/'>To Roll</a>
num_0888,Volume 2,156,,648,To Roll,626-650,,,,,<a href='/digital-beehive/index4/index_3442/'>to roll</a>|<a href='/digital-beehive/index5/index_4435/'>to wallow</a>,#item-31b1ad626,,Entry: 648|Topic: To Roll|Index: to roll|Index: to wallow|#item-31b1ad626,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/932,1834,1807,174/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290569680,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/932,1834,600,180/250,/0/default.jpg",648. To Roll,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0886/'>Astrologer</a>|<a href='/digital-beehive/num3/num_0887/'>Irregular</a>
num_0889,Volume 2,156,,649,Consent,626-650,,,<a href='/digital-beehive/alpha1/alpha_0015/'>Agreemt</a>,,<a href='/digital-beehive/index1/index_0800/'>consent</a>|<a href='/digital-beehive/index4/index_3261/'>to ratify</a>,#item-43f344b19,,Entry: 649|Topic: Consent|Xref: Agreemt|Index: consent|Index: to ratify|#item-43f344b19,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/934,2058,2852,428/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290686253,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/934,2058,600,180/250,/0/default.jpg",649. Consent,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0890/'>Country</a>
num_0890,Volume 2,156,,649,Country,626-650,,,,,<a href='/digital-beehive/index1/index_0917/'>Country</a>|<a href='/digital-beehive/index1/index_0669/'>clime</a>,#item-5400c9b13,,Entry: 649|Topic: Country|Index: Country|Index: clime|#item-5400c9b13,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/900,2419,2887,342/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290797244,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/900,2419,600,180/250,/0/default.jpg",649. Country,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0889/'>Consent</a>
num_0891,Volume 2,156,,650,a Fen or Marsh,626-650,,,<a href='/digital-beehive/alpha4/alpha_0842/'>Sea</a>,,<a href='/digital-beehive/index3/index_2428/'>marsh</a>,#item-0e65fe892,,Entry: 650|Topic: a Fen or Marsh|Xref: Sea|Index: marsh|#item-0e65fe892,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/924,2714,2834,263/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290848486,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/924,2714,600,180/250,/0/default.jpg",650. a Fen or Marsh,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0892/'>Transformation</a>
num_0892,Volume 2,156,,650,Transformation,626-650,,,<a href='/digital-beehive/toc/toc2_324/'>1650 [Transmutation]</a>,,<a href='/digital-beehive/index3/index_2448/'>metamorphosing</a>|<a href='/digital-beehive/index5/index_4223/'>transform</a>,#item-fc057bc85,,Entry: 650|Topic: Transformation|Xref: 1650 [Transmutation]|Index: metamorphosing|Index: transform|#item-fc057bc85,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/934,3132,2753,255/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579290943009,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/934,3132,600,180/250,/0/default.jpg",650. Transformation,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0891/'>a Fen or Marsh</a>
num_0893,Volume 2,156,,651,Carolina,651-675,,,<a href='/digital-beehive/toc/toc2_298/'>1520 [Carolina]</a>,,<a href='/digital-beehive/index1/index_0568/'>Carolina</a>,#item-ed32e7f5b,,Entry: 651|Topic: Carolina|Xref: 1520 [Carolina]|Index: Carolina|#item-ed32e7f5b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/950,3283,1692,172/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579291030379,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/950,3283,600,180/250,/0/default.jpg",651. Carolina,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0894/'>Leg</a>|<a href='/digital-beehive/num3/num_0895/'>Cheap</a>
num_0894,Volume 2,156,,651,Leg,651-675,,,,,<a href='/digital-beehive/index3/index_2240/'>leg</a>,#item-6fb986379,,Entry: 651|Topic: Leg|Index: leg|#item-6fb986379,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/958,3384,2745,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579291099269,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/958,3384,600,180/250,/0/default.jpg",651. Leg,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0893/'>Carolina</a>|<a href='/digital-beehive/num3/num_0895/'>Cheap</a>
num_0895,Volume 2,156,,651,Cheap,651-675,,,<a href='/digital-beehive/toc/toc2_408/'>2343 [Cheap]</a>,,<a href='/digital-beehive/index1/index_0577/'>cheap</a>,#item-d4be35fe8,,Entry: 651|Topic: Cheap|Xref: 2343 [Cheap]|Index: cheap|#item-d4be35fe8,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/932,3576,2759,551/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579291263592,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/932,3576,600,180/250,/0/default.jpg",651. Cheap,<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0893/'>Carolina</a>|<a href='/digital-beehive/num3/num_0894/'>Leg</a>
num_0896,Volume 2,156,,652,"Petition, Request",651-675,,,<a href='/digital-beehive/toc/toc2_384/'>2185 [Address]</a>|4767 [PAGE_MISSING],,<a href='/digital-beehive/index2/index_1274/'>to entreat</a>|<a href='/digital-beehive/index4/index_2970/'>petition</a>,#item-bfffeaf97,,"Entry: 652|Topic: Petition, Request|Xref: 2185 [Address]|Xref: 4767 [PAGE_MISSING]|Index: to entreat|Index: petition|#item-bfffeaf97","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/877,3990,2919,1006/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579291377565,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0623/877,3990,600,180/250,/0/default.jpg","652. Petition, Request",<a href='/digital-beehive/toc/toc2_146/'>Full Page</a>,"The point of reference for ""Address"" is unclear.",
num_0897,Volume 2,157,,653,Slander,651-675,,,<a href='/digital-beehive/toc/toc2_217/'>1116 [Injury]</a>|<a href='/digital-beehive/toc/toc2_232/'>1193 [Child]</a>|<a href='/digital-beehive/toc/toc2_234/'>1202 [Slander]</a>,,<a href='/digital-beehive/index1/index_0463/'>calumny</a>,#item-7ea31a9ef,,Entry: 653|Topic: Slander|Xref: 1116 [Injury]|Xref: 1193 [Child]|Xref: 1202 [Slander]|Index: calumny|#item-7ea31a9ef,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/378,257,2916,863/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579284360694,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/378,257,600,180/250,/0/default.jpg",653. Slander,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0898/'>Less</a>
num_0898,Volume 2,157,,653,Less,651-675,,,,,<a href='/digital-beehive/index3/index_2226/'>less</a>,#item-3f8779ae5,,Entry: 653|Topic: Less|Index: less|#item-3f8779ae5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/408,1015,2844,211/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579284633210,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/408,1015,600,180/250,/0/default.jpg",653. Less,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0897/'>Slander</a>
num_0899,Volume 2,157,,654,Care,651-675,,,<a href='/digital-beehive/toc/toc2_415/'>2398 [Care]</a>,,<a href='/digital-beehive/index1/index_0537/'>care</a>,#item-662ca7fab,,Entry: 654|Topic: Care|Xref: 2398 [Care]|Index: care|#item-662ca7fab,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/395,1187,2886,698/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579284742182,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/395,1187,600,180/250,/0/default.jpg",654. Care,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0900/'>a Prop</a>|<a href='/digital-beehive/num3/num_0901/'>Hide</a>
num_0900,Volume 2,157,,654,a Prop,651-675,,,,,<a href='/digital-beehive/index4/index_3142/'>prop</a>,#item-c92c926b9,,Entry: 654|Topic: a Prop|Index: prop|#item-c92c926b9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/420,1815,2885,182/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579284788953,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/420,1815,600,180/250,/0/default.jpg",654. a Prop,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0899/'>Care</a>|<a href='/digital-beehive/num3/num_0901/'>Hide</a>
num_0901,Volume 2,157,,654,Hide,651-675,,,<a href='/digital-beehive/alpha4/alpha_0888/'>Skin</a>,,<a href='/digital-beehive/index2/index_1822/'>a hide</a>|<a href='/digital-beehive/index5/index_4034/'>tanning</a>,#item-c266ac10d,,Entry: 654|Topic: Hide|Xref: Skin|Index: a hide|Index: tanning|#item-c266ac10d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/441,1956,2770,250/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579285164115,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/441,1956,600,180/250,/0/default.jpg",654. Hide,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0899/'>Care</a>|<a href='/digital-beehive/num3/num_0900/'>a Prop</a>
num_0902,Volume 2,157,,655,Sternness,651-675,,,735 [PAGE_MISSING]|<a href='/digital-beehive/alpha3/alpha_0478/'>Inhumanity</a>|4738 [PAGE_MISSING],,<a href='/digital-beehive/index3/index_2594/'>morose</a>|<a href='/digital-beehive/index4/index_3926/'>stern</a>,#item-bc355fd63,,Entry: 655|Topic: Sternness|Xref: 735 [PAGE_MISSING]|Xref: Inhumanity|Xref: 4738 [PAGE_MISSING]|Index: morose|Index: stern|#item-bc355fd63,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/403,2120,2882,682/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579285187619,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/403,2120,600,180/250,/0/default.jpg",655. Sternness,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,
num_0903,Volume 2,157,,656,Arrival,651-675,,,,,<a href='/digital-beehive/index1/index_0168/'>arrival</a>,#item-137db7ab2,,Entry: 656|Topic: Arrival|Index: arrival|#item-137db7ab2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/441,2714,2796,588/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579285431780,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/441,2714,600,180/250,/0/default.jpg",656. Arrival,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,
