pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_0041,Volume 3,7,address,<a href='/digital-beehive/num9/num_3129/'>2185 [Address]</a>,,A,,,,,,#item-c5f594cfe,,Head: address|Entry: 2185 [Address]|#item-c5f594cfe,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/836,298,520,93/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760616456,300720298,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/836,298,520,93/150,/0/default.jpg",address,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0042,Volume 3,7,adiaphory,<a href='/digital-beehive/alpha1/alpha_0006/'>a</a>,,A,,,,,,#item-41f589226,,Head: adiaphory|Entry: a|#item-41f589226,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/919,339,427,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760670652,300720339,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/919,339,427,101/150,/0/default.jpg",adiaphory,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0043,Volume 3,7,adjuration,<a href='/digital-beehive/num8/num_2856/'>1938 [Adjuration]</a>,,A,,,,,,#item-9fdfacdd8,,Head: adjuration|Entry: 1938 [Adjuration]|#item-9fdfacdd8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/850,365,616,104/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760718696,300720365,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/850,365,616,104/150,/0/default.jpg",adjuration,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0044,Volume 3,7,admittance,,,A,,,,<a href='/digital-beehive/index4/index_3335/'>refusal</a>,,#item-9f19bfbf4,,Head: admittance|See: refusal|#item-9f19bfbf4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/916,406,690,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760806422,300720406,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/916,406,690,115/150,/0/default.jpg",admittance,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0045,Volume 3,7,admonishing,843 [PAGE_MISSING]|<a href='/digital-beehive/num5/num_1427/'>1060 [Admonishing & Warning]</a>,,A,,,,,,#item-f28176249,,Head: admonishing|Entry: 843 [PAGE_MISSING]|Entry: 1060 [Admonishing & Warning]|#item-f28176249,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/908,488,680,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760864163,300720488,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/908,488,680,131/150,/0/default.jpg",admonishing,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0046,Volume 3,7,adoption,,,A,,,,<a href='/digital-beehive/index4/index_3793/'>Sonship</a>,,#item-6e018af21,,Head: adoption|See: Sonship|#item-6e018af21,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/905,580,631,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760924482,300720580,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/905,580,631,133/150,/0/default.jpg",adoption,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0047,Volume 3,7,advantage,<a href='/digital-beehive/alpha1/alpha_0008/'>a</a>,,A,,,,,,#item-72af994fe,,Head: advantage|Entry: a|#item-72af994fe,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/878,681,468,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564760966826,300720681,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/878,681,468,128/150,/0/default.jpg",advantage,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0048,Volume 3,7,adventure,<a href='/digital-beehive/alpha1/alpha_0009/'>a</a>|<a href='/digital-beehive/num3/num_0840/'>623 [Adventure]</a>,,A,,,,,,#item-3d114741c,,Head: adventure|Entry: a|Entry: 623 [Adventure]|#item-3d114741c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/876,771,568,89/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564761003783,300720771,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/876,771,568,89/150,/0/default.jpg",adventure,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0049,Volume 3,7,adversity,<a href='/digital-beehive/alpha1/alpha_0010/'>a</a>|<a href='/digital-beehive/num3/num_1040/'>712 [Adversity]</a>|<a href='/digital-beehive/num5/num_1449/'>1074 [Adversity]</a>|<a href='/digital-beehive/num5/num_1707/'>1238 [Adversity]</a>,,A,,,,,,#item-6cba55eed,,Head: adversity|Entry: a|Entry: 712 [Adversity]|Entry: 1074 [Adversity]|Entry: 1238 [Adversity]|#item-6cba55eed,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/910,858,673,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564761116494,300720858,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/910,858,673,117/150,/0/default.jpg",adversity,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0050,Volume 3,7,advertisemts,<a href='/digital-beehive/num11/num_3491/'>4797 [Advertisemts]</a>,,A,,,,,,#item-ee1cb18d2,,Head: advertisemts|Entry: 4797 [Advertisemts]|#item-ee1cb18d2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,916,598,106/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564761176461,300720916,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,916,598,106/150,/0/default.jpg",advertisemts,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0051,Volume 3,7,advice,<a href='/digital-beehive/num5/num_1663/'>1215 [Counsel]</a>,,A,,,,<a href='/digital-beehive/index1/index_0871/'>counsel</a>,,#item-9ab5e7e38,,Head: advice|See: counsel|Entry: 1215 [Counsel]|#item-9ab5e7e38,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,945,704,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564761231227,300720945,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,945,704,115/150,/0/default.jpg",advice,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0052,Volume 3,7,adultery,<a href='/digital-beehive/alpha1/alpha_0011/'>a</a>|<a href='/digital-beehive/num3/num_0706/'>556 [Advocate]</a>|<a href='/digital-beehive/num5/num_1336/'>1002 [Adultery]</a>|<a href='/digital-beehive/num6/num_2024/'>1406 [break Wedlock]</a>,,A,,,,,,#item-47e8f941b,,Head: adultery|Entry: a|Entry: 556 [Advocate]|Entry: 1002 [Adultery]|Entry: 1406 [break Wedlock]|#item-47e8f941b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,1058,678,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564761298303,300721058,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,1058,678,157/150,/0/default.jpg",adultery,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0053,Volume 3,7,advocate,<a href='/digital-beehive/num3/num_0706/'>556 [Advocate]</a>,,A,,,,,,#item-0275983cc,,Head: advocate|Entry: 556 [Advocate]|#item-0275983cc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/909,1214,541,66/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1491192609871,300721214,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/909,1214,541,66/150,/0/default.jpg",advocate,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0054,Volume 3,7,[AE]olus,<a href='/digital-beehive/num9/num_3102/'>2160 [Wind]</a>,,A,,,,,,#item-efe316e0f,,Head: [AE]olus|Entry: 2160 [Wind]|#item-efe316e0f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/1255,1251,354,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564765995953,300721251,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/1255,1251,354,111/150,/0/default.jpg",[AE]olus,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0055,Volume 3,7,[AE]sop,<a href='/digital-beehive/num2/num_0349/'>305 [[AE]sop]</a>,,A,,,,,,#item-c2b701dde,,Head: [AE]sop|Entry: 305 [[AE]sop]|#item-c2b701dde,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/905,1262,331,103/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564765812501,300721262,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/905,1262,331,103/150,/0/default.jpg",[AE]sop,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0056,Volume 3,7,[ae]tna,<a href='/digital-beehive/num1/num_0171/'>163 [Mountain]</a>,,A,,,,,,#item-044279208,,Head: [ae]tna|Entry: 163 [Mountain]|#item-044279208,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,1321,370,69/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1491192728859,300721321,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,1321,370,69/150,/0/default.jpg",[ae]tna,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0057,Volume 3,7,affectation,<a href='/digital-beehive/num1/num_0099/'>96 [Affectation]</a>,,A,,,,,,#item-67af2572f,,Head: affectation|Entry: 96 [Affectation]|#item-67af2572f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/907,1407,517,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766110839,300721407,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/907,1407,517,121/150,/0/default.jpg",affectation,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0058,Volume 3,7,affections,<a href='/digital-beehive/alpha1/alpha_0012/'>a</a>|<a href='/digital-beehive/num5/num_1621/'>1187 [Affections]</a>,,A,,,,,,#item-ef17e84d9,,Head: affections|Entry: a|Entry: 1187 [Affections]|#item-ef17e84d9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/896,1511,547,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766204750,300721511,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/896,1511,547,150/150,/0/default.jpg",affections,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0059,Volume 3,7,affinity,,,A,,,,<a href='/digital-beehive/index4/index_3347/'>relation</a>,,#item-fecec7dce,,Head: affinity|See: relation|#item-fecec7dce,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,1602,585,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766304493,300721602,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,1602,585,160/150,/0/default.jpg",affinity,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0060,Volume 3,7,affirmation,<a href='/digital-beehive/num2/num_0396/'>342 [Affirmatively]</a>,,A,,,,,,#item-323c15f0f,,Head: affirmation|Entry: 342 [Affirmatively]|#item-323c15f0f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/907,1721,553,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766377574,300721721,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/907,1721,553,98/150,/0/default.jpg",affirmation,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0061,Volume 3,7,Quakers Affirmation,<a href='/digital-beehive/num9/num_3119/'>2175 [Quakers Affirmation]</a>,,A,,,,,,#item-031b620ea,,Head: Quakers Affirmation|Entry: 2175 [Quakers Affirmation]|#item-031b620ea,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/892,1779,531,86/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766417079,300721779,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/892,1779,531,86/150,/0/default.jpg",Quakers Affirmation,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0062,Volume 3,7,affliction,<a href='/digital-beehive/num2/num_0364/'>316 [Affliction]</a>|<a href='/digital-beehive/num6/num_1943/'>1367 [Afflictions]</a>|<a href='/digital-beehive/num6/num_1952/'>1372 [Afflictions]</a>|<a href='/digital-beehive/num9/num_2955/'>2020 [Sufferings]</a>,,A,,,,,,#item-17eb9fd3f,,Head: affliction|Entry: 316 [Affliction]|Entry: 1367 [Afflictions]|Entry: 1372 [Afflictions]|Entry: 2020 [Sufferings]|#item-17eb9fd3f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/901,1828,644,146/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766538261,300721828,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/901,1828,644,146/150,/0/default.jpg",affliction,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0063,Volume 3,7,[:2.],,,A,,,,,,#item-d8eeffd36,Type: Index|Insertion Xref: [:2.]|#item-d8eeffd36,Type: Index|Insertion Xref: [:2.]|#item-d8eeffd36,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/1480,1894,128,68/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558888490390,300721894,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/1480,1894,128,68/150,/0/default.jpg",[:2.],<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,"<a href='/digital-beehive/index5/index_4664/'>to scare, affright, or fright</a>|<a href='/digital-beehive/index5/index_4665/'>fringes</a>"
index_0064,Volume 3,7,affront,,,A,,,,<a href='/digital-beehive/index1/index_1027/'>despight</a>,,#item-6c4b312b5,,Head: affront|See: despight|#item-6c4b312b5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/890,1915,649,245/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766626017,300721915,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/890,1915,649,245/150,/0/default.jpg",affront,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,"The meaning of ""it. contumely"" cannot be determined.",
index_0065,Volume 3,7,afternoon,765 [PAGE_MISSING],,A,,,,,,#item-f925cf6ba,,Head: afternoon|Entry: 765 [PAGE_MISSING]|#item-f925cf6ba,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/901,2102,544,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766680838,300722102,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/901,2102,544,128/150,/0/default.jpg",afternoon,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0066,Volume 3,7,afterwards,<a href='/digital-beehive/num1/num_0269/'>248 [Long ago]</a>,,A,,,,,,#item-ecd235efe,,Head: afterwards|Entry: 248 [Long ago]|#item-ecd235efe,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/909,2199,536,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766719489,300722199,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/909,2199,536,125/150,/0/default.jpg",afterwards,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0067,Volume 3,7,after sowre sweet,<a href='/digital-beehive/num1/num_0004/'>4 [After Sowre comes the Sweet]</a>|<a href='/digital-beehive/num10/num_3266/'>2301 [After Soure comes Sweet]</a>,,A,,,,,,#item-74034f60d,,Head: after sowre sweet|Entry: 4 [After Sowre comes the Sweet]|Entry: 2301 [After Soure comes Sweet]|#item-74034f60d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/903,2296,627,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766823748,300722296,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/903,2296,627,154/150,/0/default.jpg",after sowre sweet,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0068,Volume 3,7,after sweet sowre,<a href='/digital-beehive/num1/num_0010/'>10 [After high floods (: come :) low ebbs]</a>,,A,,,,,,#item-40dcb51f1,,Head: after sweet sowre|Entry: 10 [After high floods (: come :) low ebbs]|#item-40dcb51f1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,2401,659,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766871092,300722401,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,2401,659,139/150,/0/default.jpg",after sweet sowre,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0069,Volume 3,7,again,<a href='/digital-beehive/num4/num_1158/'>893 [Again]</a>,,A,,,,,,#item-c77503984,,Head: again|Entry: 893 [Again]|#item-c77503984,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,2541,399,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766920644,300722541,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/902,2541,399,126/150,/0/default.jpg",again,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0070,Volume 3,7,against,<a href='/digital-beehive/num7/num_2468/'>1627 [Against]</a>,,A,,,,,,#item-f6d6b7094,,Head: against|Entry: 1627 [Against]|#item-f6d6b7094,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,2618,447,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564766964109,300722618,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,2618,447,110/150,/0/default.jpg",against,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0071,Volume 3,7,Agbarus,<a href='/digital-beehive/num1/num_0095/'>92 [Agbarus]</a>,,A,,,,,,#item-e0e57e92b,,Head: Agbarus|Entry: 92 [Agbarus]|#item-e0e57e92b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,2661,386,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564767009334,300722661,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/900,2661,386,121/150,/0/default.jpg",Agbarus,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0072,Volume 3,7,at Age,,,A,,,,<a href='/digital-beehive/index2/index_1722/'>guardian</a>,,#item-4665dc60a,,Head: at Age|See: guardian|#item-4665dc60a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,2725,595,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564767147066,300722725,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/893,2725,595,117/150,/0/default.jpg",at Age,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0073,Volume 3,7,age. seculum,1848 [PAGE_MISSING],,A,,,,,,#item-cb15ae533,,Head: age. seculum|Entry: 1848 [PAGE_MISSING]|#item-cb15ae533,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/895,2779,587,95/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564767185673,300722779,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/895,2779,587,95/150,/0/default.jpg",age. seculum,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
index_0074,Volume 3,7,age,,,A,,,,<a href='/digital-beehive/index4/index_2782/'>old</a>,,#item-a555e64bb,,Head: age|See: old|#item-a555e64bb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/895,2816,342,116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1564767293061,300722816,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0950/895,2816,342,116/150,/0/default.jpg",age,<a href='/digital-beehive/toc/toc3_07/'>Full Page</a>,,
